lr_groups,iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,initial_stats/params,val/current/time,val/current/steps,val/current/overall time,val/current/overall steps,val/current/mse,val/current/L2^2,val/current/mae,val/current/L1,val/current/L2,val/best/mse,val/best/L2^2,val/best/mae,val/best/L1,val/last improve/mse,val/last improve/L2^2,val/last improve/mae,val/last improve/L1,train/current/time,train/current/steps,train/current/overall time,train/current/overall steps,train/current/mse,train/current/L2^2,train/current/mae,train/current/L1,train/current/L2,train/best/mse,train/best/L2^2,train/best/mae,train/best/L1,train/last improve/mse,train/last improve/L2^2,train/last improve/mae,train/last improve/L1,initial_stats/val_initial/time,initial_stats/val_initial/steps,initial_stats/val_initial/overall time,initial_stats/val_initial/overall steps,initial_stats/val_initial/mse,initial_stats/val_initial/L2^2,initial_stats/val_initial/mae,initial_stats/val_initial/L1,initial_stats/val_initial/L2
"[0.001, 0.001, 0.001, 0.001]",0,False,,,1,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-09-39,1603145379,78.75531554222107,78.75531554222107,373,d83e38022e39,192.168.99.4,78.75531554222107,0,1,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.922555685043335,150,12.725898027420044,300.0,0.020497126678625743,0.0007803768369679649,0.11291159997383754,0.021067615859210492,0.02793522573683565,0.020497126678625743,0.0007803768369679649,0.11291159997383754,0.021067615859210492,0,0,0,0,74.83159065246582,250,74.83159065246582,250.0,22.26878392791748,1.5459183320999146,3.1656390533447265,0.7989131221771241,1.2433496419350087,22.26878392791748,1.5459183320999146,3.1656390533447265,0.7989131221771241,0,0,0,0,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",1,False,,,2,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-10-58,1603145458,78.80982041358948,157.56513595581055,373,d83e38022e39,192.168.99.4,157.56513595581055,0,2,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.8418309688568115,150,16.567728996276855,450.0,0.015239249331255754,0.0005609196719403068,0.09786193003257115,0.018051538281142712,0.023683742777278822,0.015239249331255754,0.0005609196719403068,0.09786193003257115,0.018051538281142712,0,0,0,0,74.96699810028076,250,149.79858875274658,500.0,20.885558090209962,1.7207800102233888,3.092574047088623,0.8329636490345002,1.3117850472632278,20.885558090209962,1.5459183320999146,3.092574047088623,0.7989131221771241,0,1,0,1,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",2,False,,,3,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-12-17,1603145537,78.82672047615051,236.39185643196106,373,d83e38022e39,192.168.99.4,236.39185643196106,0,3,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.9829800128936768,150,20.550709009170532,600.0,0.01169971536224087,0.0004438267038979878,0.0854291241367658,0.015928379309674105,0.021067194969857466,0.01169971536224087,0.0004438267038979878,0.0854291241367658,0.015928379309674105,0,0,0,0,74.84286999702454,250,224.64145874977112,750.0,20.87983135986328,1.7204916939735413,3.0922759580612182,0.8328106009960174,1.311675148035344,20.87983135986328,1.5459183320999146,3.0922759580612182,0.7989131221771241,0,2,0,2,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",3,False,,,4,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-13-36,1603145616,78.96165227890015,315.3535087108612,373,d83e38022e39,192.168.99.4,315.3535087108612,0,4,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.96962833404541,150,24.520337343215942,750.0,0.009990962749967972,0.00037727220895855375,0.07933481951554616,0.014765254122515519,0.0194234963113893,0.009990962749967972,0.00037727220895855375,0.07933481951554616,0.014765254122515519,0,0,0,0,74.99104380607605,250,299.63250255584717,1000.0,20.870837608337403,1.7206341400146485,3.0919519062042236,0.8328096895217896,1.3117294461948503,20.870837608337403,1.5459183320999146,3.0919519062042236,0.7989131221771241,0,3,0,3,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",4,False,,,5,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-14-55,1603145695,78.81312465667725,394.16663336753845,373,d83e38022e39,192.168.99.4,394.16663336753845,0,5,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.8566486835479736,150,28.376986026763916,900.0,0.010252871910730998,0.00036964268210188793,0.07999583800633749,0.01469472328821818,0.019226093781678274,0.009990962749967972,0.00036964268210188793,0.07933481951554616,0.01469472328821818,1,0,1,0,74.95539045333862,250,374.5878930091858,1250.0,20.872596908569335,1.7214823088645934,3.092155694961548,0.8328548705577851,1.3120527081122135,20.870837608337403,1.5459183320999146,3.0919519062042236,0.7989131221771241,1,4,1,4,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",5,False,,,6,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-16-14,1603145774,79.08653545379639,473.25316882133484,373,d83e38022e39,192.168.99.4,473.25316882133484,0,6,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.994784355163574,150,32.37177038192749,1050.0,0.007298738233124216,0.0002730675191075231,0.06734065001209577,0.012493391390889882,0.016524754736682874,0.007298738233124216,0.0002730675191075231,0.06734065001209577,0.012493391390889882,0,0,0,0,75.09055209159851,250,449.6784451007843,1500.0,20.88127513885498,1.7209361157417298,3.0918666143417357,0.8327621848583221,1.3118445470945594,20.870837608337403,1.5459183320999146,3.0918666143417357,0.7989131221771241,2,5,0,5,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",6,False,,,7,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-17-32,1603145852,78.84076261520386,552.0939314365387,373,d83e38022e39,192.168.99.4,552.0939314365387,0,7,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.8900365829467773,150,36.26180696487427,1200.0,0.006797858995075027,0.0002460032182474,0.06498657286167145,0.011952387013783058,0.015684489735002537,0.006797858995075027,0.0002460032182474,0.06498657286167145,0.011952387013783058,0,0,0,0,74.94940328598022,250,524.6278483867645,1750.0,20.89368101501465,1.7213178296089173,3.0918973274230956,0.8329290797710419,1.3119900264898805,20.870837608337403,1.5459183320999146,3.0918666143417357,0.7989131221771241,3,6,1,6,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",7,False,,,8,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-18-52,1603145932,79.02330422401428,631.117235660553,373,d83e38022e39,192.168.99.4,631.117235660553,0,8,00002,"2_hypercubes=heat_para_3d,seed=0",34220,4.055711269378662,150,40.31751823425293,1350.0,0.006611051165188352,0.0002458831277908757,0.06388829087217648,0.01184247383226951,0.01568066094878898,0.006611051165188352,0.0002458831277908757,0.06388829087217648,0.01184247383226951,0,0,0,0,74.96641516685486,250,599.5942635536194,2000.0,20.873302574157716,1.7207335653305054,3.0917937994003295,0.8327435083389282,1.3117673442079985,20.870837608337403,1.5459183320999146,3.0917937994003295,0.7989131221771241,4,7,0,7,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",8,False,,,9,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-20-10,1603146010,78.86345744132996,709.9806931018829,373,d83e38022e39,192.168.99.4,709.9806931018829,0,9,00002,"2_hypercubes=heat_para_3d,seed=0",34220,3.945382833480835,150,44.262901067733765,1500.0,0.005741689428687096,0.00021513284251947578,0.05972957653303941,0.011089013312011958,0.014667407491423826,0.005741689428687096,0.00021513284251947578,0.05972957653303941,0.011089013312011958,0,0,0,0,74.9168610572815,250,674.5111246109009,2250.0,20.872252395629882,1.7204196515083312,3.091639343261719,0.8327150447368622,1.3116476857404702,20.870837608337403,1.5459183320999146,3.091639343261719,0.7989131221771241,5,8,0,8,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
"[0.001, 0.001, 0.001, 0.001]",9,False,,,10,3f5ea68f35fc4b7ab5a135fc2135a298,2020-10-19_22-21-29,1603146089,79.00723314285278,788.9879262447357,373,d83e38022e39,192.168.99.4,788.9879262447357,0,10,00002,"2_hypercubes=heat_para_3d,seed=0",34220,4.006952285766602,150,48.269853353500366,1650.0,0.0073115292470902205,0.0002649965463206172,0.06803271979093552,0.012542497801283995,0.01627871451683508,0.005741689428687096,0.00021513284251947578,0.05972957653303941,0.011089013312011958,1,1,1,1,74.99921655654907,250,749.51034116745,2500.0,20.880403694152832,1.7216914386749267,3.0924776220321655,0.8328685162067413,1.3121324013509181,20.870837608337403,1.5459183320999146,3.091639343261719,0.7989131221771241,6,9,1,9,8.803342342376709,150,8.803342342376709,150.0,22.660385233561197,0.6051279540856679,4.534992510477702,0.773950807650884,0.7778997069582093
